Pheno,Set,Threshold,R2,P,Coefficient,Standard.Error,Num_SNP,P_MinusLog10,Significant,SignificantBonf,adjp,adjp_MinusLog10,SignificantAdjP
MMP.9,Base,0.2,0.0019559,0.489012,0.0428711,0.0618703,41818,0.310680483473847,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,0.5,0.00156462,0.536077,0.0383438,0.0618824,74054,0.270772825468895,N,N,0.993214387351779,0.00295699803588768,N
MMP.9,Base,1,0.00108003,0.607238,0.0318573,0.0618974,100031,0.216641058795828,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,5e-08,0.00290329,0.399142,-0.0471926,0.0558746,27,0.39887257086662,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,5e-05,0.000682147,0.682931,-0.0228753,0.0559368,117,0.165623173087172,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,5e-04,0.00261479,0.423648,0.0447865,0.0558827,436,0.372994839513239,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.001,0.00466723,0.28484,0.0598354,0.0558251,746,0.545399022902239,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.01,0.000219116,0.816946,-0.0129648,0.0559497,4433,0.0878066493146949,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.05,0.00270904,0.415405,0.0455865,0.05588,15404,0.381528280407224,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.1,0.00148591,0.546522,0.0337618,0.0559143,25715,0.262392351031216,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.2,0.00347462,0.356255,0.0516277,0.0558586,41818,0.448239031665058,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,0.5,0.00727348,0.181542,0.0746964,0.055752,74054,0.741022884357292,N,N,0.993214387351779,0.00295699803588768,N
Plasminogen,Base,1,0.00914689,0.133888,0.0837655,0.0556994,100031,0.873258345820876,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,5e-08,0.0164846,0.0437951,0.132864,0.0655653,27,1.35857447766952,Y,N,0.993214387351779,0.00295699803588768,N
resistin,Base,5e-05,0.0150373,0.0542549,0.126897,0.0656135,117,1.26556103265248,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,5e-04,0.0167867,0.0418921,0.134075,0.0655552,436,1.37786786843915,Y,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.001,0.0104399,0.109174,0.105734,0.0657665,746,0.961880777391242,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.01,0.000504775,0.725321,0.0232496,0.0660958,4433,0.139469748359167,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.05,0.00277144,0.410077,0.0544778,0.0660208,15404,0.387134588316024,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.1,0.00545991,0.24727,0.0764644,0.0659317,25715,0.60682857116311,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.2,0.0050672,0.265061,0.0736632,0.0659448,41818,0.576654167894177,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,0.5,0.00105615,0.611241,0.0336302,0.0660775,74054,0.213787522435379,N,N,0.993214387351779,0.00295699803588768,N
resistin,Base,1,0.000578754,0.706746,0.0248951,0.0660933,100031,0.150736640826195,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,5e-08,0.000880297,0.64262,0.0309873,0.0666953,27,0.192045762204244,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,5e-05,0.0011571,0.594688,0.0355268,0.066686,117,0.225710824887915,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,5e-04,0.000790787,0.660079,0.0293697,0.0666983,436,0.180404083835591,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,0.001,0.000242938,0.807436,-0.0162786,0.0667166,746,0.0928918912239401,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,0.01,5.53391e-07,0.990719,0.000776936,0.0667246,4433,0.00404950803194604,N,N,0.995709652509652,0.0018672827568802,N
SAP,Base,0.05,0.00026493,0.799086,0.0169995,0.0667158,15404,0.0974064781133564,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,0.1,0.000226297,0.814024,0.0157112,0.0667171,25715,0.0893627905482537,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,0.2,0.000322931,0.778697,0.0187683,0.0667139,41818,0.108631498459053,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,0.5,0.00146272,0.549672,0.0399438,0.0666758,74054,0.259896385201281,N,N,0.993214387351779,0.00295699803588768,N
SAP,Base,1,0.00185488,0.500465,0.0449808,0.0666627,100031,0.300626289490098,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,5e-08,0.00199615,0.48457,0.0448331,0.064045,27,0.314643476780766,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,5e-05,0.000503031,0.725777,0.0225061,0.0640929,117,0.139196798785442,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,5e-04,0.00397777,0.323551,0.0632881,0.0639814,436,0.490057253564504,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.001,0.00270718,0.415565,0.0522109,0.0640222,746,0.381361037021872,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.01,0.000170146,0.838374,-0.0130892,0.0641036,4433,0.0765621986709622,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.05,0.00152031,0.541912,-0.0391263,0.0640603,15404,0.266071231943725,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.1,0.0152546,0.0525304,-0.123937,0.0636182,25715,1.27958929218887,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.2,0.0190374,0.0301629,-0.138454,0.0634959,41818,1.52052690572498,Y,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,0.5,0.0121559,0.0837524,-0.110636,0.0637182,74054,1.07700273901563,N,N,0.993214387351779,0.00295699803588768,N
Tenascin,Base,1,0.0114997,0.0926247,-0.107608,0.0637393,100031,1.0332731856367,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,5e-08,0.00345708,0.357474,0.0536997,0.0582481,27,0.446755540064733,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,5e-05,0.0061436,0.219626,0.0715861,0.0581696,117,0.658316248064693,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,5e-04,0.00296776,0.393949,0.0497544,0.0582624,436,0.404559997596262,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.001,0.00658741,0.203647,0.0741266,0.0581566,746,0.691121983285041,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.01,0.0115496,0.0919149,0.0981525,0.0580112,4433,1.03661408096147,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.05,0.000336843,0.774106,0.0167622,0.0583393,15404,0.111199566367382,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.1,0.00144259,0.552433,0.0346887,0.058307,25715,0.257720386411588,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.2,0.00174093,0.513939,0.0381072,0.0582983,41818,0.289088424848138,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,0.5,0.000768127,0.664684,0.0253124,0.0583267,74054,0.177384775258269,N,N,0.993214387351779,0.00295699803588768,N
TNF.a,Base,1,0.000923241,0.634624,0.0277507,0.0583221,100031,0.197483507920329,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,5e-08,0.00117036,0.592583,-0.0321716,0.0600448,27,0.227250811701889,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,5e-05,0.000445713,0.741282,0.0198536,0.0600665,117,0.130016545400428,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,5e-04,0.000242826,0.80748,0.0146541,0.0600726,436,0.092868225649745,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.001,0.000164503,0.841041,0.0120614,0.060075,746,0.0751828322166706,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.01,0.000105938,0.872135,0.00967919,0.0600767,4433,0.0594162843138798,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.05,0.001585,0.533431,0.0374393,0.0600323,15404,0.272921749167832,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.1,0.00196048,0.488503,0.0416384,0.060021,25715,0.311132764842966,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.2,0.00291104,0.398513,0.0507384,0.0599924,41818,0.39955750679942,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,0.5,0.000244142,0.806969,0.0146938,0.0600726,74054,0.0931431485338541,N,N,0.993214387351779,0.00295699803588768,N
Transferrin,Base,1,0.000116192,0.866146,0.0101368,0.0600764,100031,0.0624088959156474,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,5e-08,0.00968172,0.122988,0.102744,0.0663872,27,0.910137260820932,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,5e-05,0.00444405,0.296686,0.0696096,0.0665625,117,0.527702946659898,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,5e-04,1.06371e-05,0.959327,0.00340558,0.0667105,436,0.0180333322568085,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.001,9.1389e-05,0.88117,0.00998221,0.0667078,746,0.0549402971048402,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.01,0.00195351,0.489278,-0.0461517,0.0666457,4433,0.310444311510455,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.05,0.00186642,0.499134,-0.0451112,0.0666486,15404,0.301782845863275,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.1,0.00128447,0.575076,-0.0374233,0.066668,25715,0.240274756702499,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.2,0.00150545,0.543894,-0.0405148,0.0666607,41818,0.264485732104601,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,0.5,0.00258961,0.425892,-0.0531369,0.0666245,74054,0.370700517682735,N,N,0.993214387351779,0.00295699803588768,N
VCAM.1,Base,1,0.00273276,0.413367,-0.0545859,0.0666197,100031,0.383664197011957,N,N,0.993214387351779,0.00295699803588768,N
